Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2010 [YR2010],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005]
Tanzania,TZA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.795215816,..,..,..,..,..,0.798506053,0.739432899,..,..,..,..,..,..,..,..,..
Tanzania,TZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.179316146,0.209763309,0.222964152,0.214369082,0.227066833,0.21112464,0.216427465,0.213092987,0.21463496,..,0.155818269,0.088061865,0.091025817,0.101033569,0.10347358,0.1359024,0.137670596,0.145267073,0.145275175,0.152976088,0.147202921
Tanzania,TZA,Forest area (% of land area),AG.LND.FRST.ZS,55.96975389,55.54979228,55.12983066,54.70986904,54.28990743,53.76044254,53.23097765,52.70151276,52.17204787,51.64258298,56.38971551,60.5893091,60.16934974,59.74939038,59.32943102,58.90947166,56.80967487,57.22963423,57.64959359,58.06955295,58.48951231
Thailand,THA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.24396749,..,..,..,..,..,0.457239714,-1.963485559,..,..,..,..,..,..,..,..,..
Thailand,THA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.459798792,3.695384563,3.825693042,3.752260164,3.841982798,3.79288134,3.739642995,3.702372341,3.836090019,..,3.488055559,2.612916672,2.725247206,2.875645602,2.973360002,3.233926034,3.294009621,3.420662101,3.39351756,3.341004691,3.328992526
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,39.28556049,39.28086281,39.27616512,39.27146744,39.26676975,39.18064554,39.11018027,39.03971501,38.96924974,38.89878447,39.29025818,37.18608702,37.39650414,37.60692126,37.81733837,38.02775549,39.07984106,38.86942395,38.65900683,38.44858972,38.2381726
Timor-Leste,TLS,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.449745611,..,..,..,..,..,1.395984008,1.224764357,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.224587074,0.264783303,0.398859616,0.451320002,0.434675741,0.492090082,0.490645572,0.481082052,0.479460533,..,0.219475321,..,..,0.1842421,0.179493408,0.20578482,0.214095692,0.198971406,0.192977922,0.196765764,0.211027698
Timor-Leste,TLS,Forest area (% of land area),AG.LND.FRST.ZS,62.79085407,62.69670477,62.60255548,62.50840619,62.41425689,62.3201076,62.24613315,62.13180901,62.03765972,61.94351042,62.88500336,63.8264963,63.73234701,63.63819771,63.54404842,63.44989913,62.97915266,63.07330195,63.16745124,63.26160054,63.35574983
Togo,TGO,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,6.135485393,..,..,..,..,..,5.130947579,3.373873574,..,..,..,..,..,..,..,..,..
Togo,TGO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.382053257,0.330685538,0.251627635,0.222751569,0.249892061,0.306260273,0.268884378,0.292809244,0.293231207,..,0.409550549,0.257899125,0.233083151,0.257839084,0.343299082,0.325544047,0.451139356,0.258078651,0.253362971,0.27243319,0.311851627
Togo,TGO,Forest area (% of land area),AG.LND.FRST.ZS,22.72311087,22.6686891,22.61426733,22.55984556,22.50542379,22.45100202,22.39658025,22.34215849,22.28773672,22.23331495,22.77753263,23.32164001,23.26722927,23.21281853,23.1584078,23.10399706,22.83194337,22.88635411,22.94076485,22.99517558,23.04958632
Tonga,TON,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Tonga,TON,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.06220668,1.070705492,1.179152556,1.088860947,1.190712416,1.483048812,1.764671351,1.550402586,1.531144401,..,1.154056965,1.020803985,0.913872586,1.00986641,1.204928129,1.297223893,1.347488384,1.257447915,1.267340585,1.474723302,1.288302169
Tonga,TON,Forest area (% of land area),AG.LND.FRST.ZS,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556,12.43055556
Trinidad and Tobago,TTO,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.025070112,..,..,..,..,..,0.312579496,0.298963151,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.65943228,16.00221329,16.4067872,16.17808289,15.56557092,13.29158773,13.18584454,12.79283075,12.32285487,..,16.1578858,8.049502864,9.137899714,9.927889936,12.03679739,12.47950794,14.41418595,15.23071679,15.66739272,15.40053638,13.56732808
Trinidad and Tobago,TTO,Forest area (% of land area),AG.LND.FRST.ZS,45.2214425,45.13879142,45.05614035,44.97348928,44.89083821,44.80896686,44.72709552,44.64522417,44.56335283,44.48148148,45.30409357,46.13060429,46.04795322,45.96530214,45.88265107,45.8,45.38674464,45.46939571,45.55204678,45.63469786,45.71734893
Tunisia,TUN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.464709922,..,..,..,..,..,-1.692979911,-2.671864433,..,..,..,..,..,..,..,..,..
Tunisia,TUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.452086578,2.562000447,2.542694244,2.707174624,2.726308867,2.619440246,2.620384095,2.584476847,2.557564208,..,2.587622613,2.13218584,2.202387911,2.199313652,2.161829096,2.243002992,2.402692699,2.424521757,2.401809887,2.34285906,2.272732152
Tunisia,TUN,Forest area (% of land area),AG.LND.FRST.ZS,4.434603502,4.444451596,4.454299691,4.464147786,4.473995881,4.483843975,4.49369207,4.503540165,4.51338826,4.523236354,4.424755407,4.298725541,4.311328527,4.323931514,4.336534501,4.349137487,4.41215242,4.399549434,4.386946447,4.37434346,4.361740474
Turkey,TUR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.938714604,..,..,..,..,..,-0.959190388,-0.56828384,..,..,..,..,..,..,..,..,..
Turkey,TUR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.32606106,4.40556459,4.190557931,4.410763561,4.477175913,4.692471511,5.127196626,5.000359011,4.75658475,..,4.107871448,3.421874278,3.080901847,3.194548471,3.316114188,3.351692121,4.035674599,4.078325237,4.152950584,3.797151008,3.460795614
Turkey,TUR,Forest area (% of land area),AG.LND.FRST.ZS,27.53599002,27.67819342,27.82039681,27.96260021,28.10480361,28.10480361,28.26352923,28.4660941,28.6687889,28.8714837,27.39378662,26.17926796,26.30071983,26.42217169,26.54362356,26.66507543,27.27233476,27.15088289,27.02943103,26.90797916,26.78652729
Turkmenistan,TKM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.649601,13.1000823,13.08518099,13.06179464,13.18890729,12.9521708,12.6995887,12.48525493,12.26335409,..,11.63309332,8.527216235,8.571265184,8.982611315,9.955426851,10.49667069,10.46136004,12.01029603,12.00786333,10.79392259,10.64010576
Turkmenistan,TKM,Forest area (% of land area),AG.LND.FRST.ZS,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045
Turks and Caicos Islands,TCA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Forest area (% of land area),AG.LND.FRST.ZS,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421,11.07368421
Tuvalu,TUV,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.941087877,0.930752027,0.921743919,0.911327784,0.90098205,0.89031337,0.879894393,0.86918729,0.858000839,..,0.950479971,1.064735945,1.05507491,1.042426746,1.028383358,1.013068562,0.960338018,0.969461927,0.97856931,0.988337594,1.000300068
Tuvalu,TUV,Forest area (% of land area),AG.LND.FRST.ZS,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333
Uganda,UGA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,4.062326083,..,..,..,..,..,3.34579608,2.032647899,..,..,..,..,..,..,..,..,..
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.111719254,0.109379114,0.103377218,0.111347325,0.123477949,0.12484497,0.125587286,0.137143292,0.132370788,..,0.102688512,0.054967918,0.053302775,0.0592039,0.060429831,0.060772595,0.106968566,0.097595491,0.097333218,0.083999867,0.072964779
Uganda,UGA,Forest area (% of land area),AG.LND.FRST.ZS,13.51071215,13.30498703,13.09926192,12.8935368,12.68781169,12.48209655,12.27638141,12.07066627,11.86490126,11.65918612,13.71643726,15.8297883,15.62332716,15.41686602,15.21040488,15.00394375,13.97163806,14.17809919,14.38456033,14.59102147,14.79748261
Ukraine,UKR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.102313401,..,..,..,..,..,-0.039886272,-0.251606906,..,..,..,..,..,..,..,..,..
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.199174358,6.077860784,5.941351514,5.25113054,4.231515591,4.480868101,3.902198828,4.159783074,3.936583531,..,5.862560917,6.04719734,6.176226409,6.305486056,6.906706612,6.472697367,5.463665486,6.511279813,6.711338281,6.497208272,6.27128609
Ukraine,UKR,Forest area (% of land area),AG.LND.FRST.ZS,16.5190223,16.55665263,16.59428295,16.6327746,16.67040688,16.68249064,16.69428621,16.70348637,16.71384191,16.72419745,16.48139198,16.41494779,16.42150686,16.4283495,16.43490869,16.44146788,16.47483256,16.46827315,16.46142958,16.45401823,16.4468915
United Arab Emirates,ARE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.265958833,..,..,..,..,..,-0.233025094,-2.381045679,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,18.50945738,19.20780112,20.05564757,20.05169797,21.07764197,21.48066861,20.76902233,18.39067806,19.32956328,..,19.03976975,27.03515911,29.43026994,28.50146173,27.96926982,27.03893822,19.83234887,22.01146924,21.37028576,22.93510429,25.38238104
United Arab Emirates,ARE,Forest area (% of land area),AG.LND.FRST.ZS,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.467755562,4.356941707,4.368023092,4.379104478,4.390185863,4.401267249,4.456674176,4.445592791,4.434511405,4.42343002,4.412348634
United Kingdom,GBR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.416435965,..,..,..,..,..,-0.3498895,-0.616180024,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.043919991,7.343460282,7.075818333,6.43320778,6.159448333,5.804004752,5.555651514,5.427748177,5.220514488,..,7.686282334,9.014558285,9.222987414,8.940301425,9.104141448,9.053158584,7.490653988,8.337891639,8.650989769,8.908600278,8.955450044
United Kingdom,GBR,Forest area (% of land area),AG.LND.FRST.ZS,12.72351507,12.80287687,12.88223866,12.96160046,13.04096226,13.05749597,13.07816311,13.11536395,13.15256479,13.18563221,12.64415327,12.21014343,12.25354441,12.2969454,12.34034638,12.38374736,12.60075228,12.5573513,12.51395032,12.47054933,12.42714835
United States,USA,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.14262483,..,..,..,..,..,-0.169488446,-0.035848875,..,..,..,..,..,..,..,..,..
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.60421817,15.78978264,16.11118443,16.04092103,15.56003496,15.1498852,14.82326087,15.22254765,14.67341061,..,17.43173849,20.46980666,20.17153061,19.445549,19.50649945,19.5976305,16.80869862,18.27849449,19.04291352,18.94591375,19.46926248
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,33.77947006,33.80953318,33.8395963,33.86965942,33.89972254,33.89972254,33.86692641,33.86692641,33.86692641,33.86692641,33.74940694,33.13017359,33.18675561,33.24333764,33.29991967,33.35650169,33.69273522,33.6360635,33.52624777,33.46966575,33.41308372
Uruguay,URY,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-2.005767449,..,..,..,..,..,-2.37046767,-5.553622477,..,..,..,..,..,..,..,..,..
Uruguay,URY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.258880169,2.521474843,2.171452753,1.911517895,1.946065231,1.904128302,1.774986914,1.896042363,1.874784543,..,1.869452173,1.644710088,1.488510951,1.361977618,1.350919896,1.643842557,2.28977372,2.320205759,1.755832412,1.903528662,1.631646008
Uruguay,URY,Forest area (% of land area),AG.LND.FRST.ZS,10.10764484,10.32327734,10.53890984,10.75454234,10.97017484,11.12444292,11.24442921,11.3644155,11.48440178,11.60438807,9.892012341,7.821963204,8.028968118,8.235973032,8.442977945,8.649982859,9.685007428,9.478002514,9.2709976,9.063992687,8.856987773
Uzbekistan,UZB,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.016378055,..,..,..,..,..,-0.19595908,-0.53535689,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.384207069,3.799895864,3.698682699,3.409552819,3.168481901,3.304142608,3.381745391,3.412721809,3.47554445,..,4.419796581,5.02263655,5.035159998,5.139710761,4.768134876,4.826720808,4.196647824,4.720395157,4.562304668,4.808169683,4.554973915
Uzbekistan,UZB,Forest area (% of land area),AG.LND.FRST.ZS,7.96793606,8.06187118,8.1558063,8.24974142,8.055997512,8.13980408,8.198462506,8.257720375,8.316373665,8.375026955,7.87400094,6.961591443,7.052832393,7.144073343,7.235314292,7.326555242,7.782759991,7.691519041,7.600278091,7.509037142,7.417796192
Vanuatu,VUT,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.535733399,0.480952275,0.428620968,0.606317818,0.516361278,0.646723652,0.595448677,0.71751941,0.70027542,..,0.550343733,0.486581173,0.475664477,0.412526354,0.45235225,0.342930489,0.564618384,0.445037835,0.501221154,0.326524521,0.334476927
Vanuatu,VUT,Forest area (% of land area),AG.LND.FRST.ZS,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921,36.28383921
"Venezuela, RB",VEN,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.342858358,..,..,..,..,..,0.340042777,0.566851314,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.540040739,6.169104327,6.058551223,5.966120779,5.422875575,5.060760015,4.789392164,4.574011483,3.939566209,..,5.770054176,5.436407038,5.509916612,5.607478795,5.313556754,5.37031892,5.443613924,5.467902249,5.225781139,5.494560701,5.575723505
"Venezuela, RB",VEN,Forest area (% of land area),AG.LND.FRST.ZS,53.67110708,53.48472309,53.2983391,53.1119551,52.92557111,52.76714472,52.63667593,52.53416473,52.45961113,52.41301514,53.85749107,55.72359844,55.5369877,55.35037696,55.16376623,54.97715549,54.04410181,54.23071254,54.41732328,54.60393402,54.79054475
Vietnam,VNM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-1.551291618,..,..,..,..,..,-1.880103175,-2.276813815,..,..,..,..,..,..,..,..,..
Vietnam,VNM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.755008127,1.731811457,1.810416624,1.97211212,2.380847445,2.38913885,2.436029922,2.989137469,3.488312636,..,1.721200863,0.640842656,0.702480107,0.815606604,0.861465129,1.02392387,1.51896401,1.363466232,1.230865213,1.121162316,1.101837882
Vietnam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,43.61215209,44.04676363,44.48137517,44.91598671,45.35059825,46.36914245,46.49076015,46.73554359,46.98032702,47.22511046,43.17754056,37.88368803,38.39562827,38.97888263,39.55651305,40.07380269,42.66025091,42.14296127,41.62567162,41.10838198,40.59109233
Virgin Islands (U.S.),VIR,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.002022614,..,..,..,..,..,1.190250075,1.404429522,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Forest area (% of land area),AG.LND.FRST.ZS,53.07428571,53.49142857,53.90857143,54.32571429,54.74285714,55.17142857,55.6,56.02857143,56.45714286,56.88571429,52.65714286,58.48571429,57.90285714,57.32,56.73714286,56.15428571,53.24,53.82285714,54.40571429,54.98857143,55.57142857
West Bank and Gaza,PSE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,-0.06577558,..,..,..,..,..,-0.098679593,0,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Forest area (% of land area),AG.LND.FRST.ZS,1.523255827,1.523255827,1.523255827,1.523255827,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.684385382,1.65282392,1.508305648,1.51162797,1.514950147,1.516611315,1.519933491,1.523255827,1.523255827,1.523255827,1.523255827,1.523255827
"Yemen, Rep.",YEM,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.963978488,0.858490955,1.106687715,1.062211282,0.511361652,0.399363829,0.359621635,0.341068402,0.380633361,..,1.098257856,0.863343024,0.89684502,0.872385373,0.984988137,1.004600958,1.180025411,1.106332654,1.093385887,1.059569463,1.049861435
"Yemen, Rep.",YEM,Forest area (% of land area),AG.LND.FRST.ZS,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809,1.039831809
Zambia,ZMB,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,0.333484047,..,..,..,..,..,0.330688438,0.320102104,..,..,..,..,..,..,..,..,..
Zambia,ZMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.217496732,0.27860069,0.284057568,0.304549552,0.312354964,0.325114844,0.404067778,0.445489133,0.380717051,..,0.195502192,0.173772089,0.172088112,0.174995603,0.184778179,0.182673836,0.188420224,0.170447505,0.158362527,0.179077245,0.193147169
Zambia,ZMB,Forest area (% of land area),AG.LND.FRST.ZS,62.56180471,62.30866705,62.0555294,61.80239175,61.54925409,61.29595502,61.04288462,60.78970661,60.53651515,60.28333714,62.81494236,63.29652,63.24836223,63.20020447,63.1520467,63.10388894,62.86310012,62.91125789,62.95941565,63.00757341,63.05573118
Zimbabwe,ZWE,Annual deforestation (% of change) - (for online table only),ER.FST.DFST.ZG,..,..,..,..,1.94986134,..,..,..,..,..,1.882419136,1.583576854,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.88488553,0.915734944,0.919824123,0.889104126,0.899769991,0.78544084,0.726297071,0.857411269,0.80297852,..,0.756040796,1.153054813,1.165725392,1.04481292,0.849592242,0.812818036,0.618665464,0.613915535,0.796349864,0.808687685,0.870271087
Zimbabwe,ZWE,Forest area (% of land area),AG.LND.FRST.ZS,46.16572315,46.04663306,45.92754298,45.80845289,45.6893628,45.57027272,45.45118263,45.33209254,45.21300246,45.09391237,46.28481324,47.4757141,47.35662401,47.23753393,47.11844384,46.99935375,46.40390332,46.52299341,46.64208349,46.76117358,46.88026367
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Sustainable Development Goals (SDGs),,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 07/22/2022,,,,,,,,,,,,,,,,,,,,,,,,
